accommodates,bathrooms,bed_type,bedrooms,beds,calculated_host_listings_count,cancellation_policy,guests_included,has_availability,host_is_superhost,host_listings_count,instant_bookable,maximum_nights,number_of_reviews,property_type,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,price
3,1,Real Bed,1,1,1,moderate,2,t,f,1,f,1125,5,Apartment,10,10,9,92,8,Entire home/apt,$140.00 
4,2,Real Bed,2,2,1,moderate,1,t,f,1,f,1125,4,House,10,10,10,95,9,Entire home/apt,$275.00 
4,1,Real Bed,1,2,1,flexible,1,t,f,1,t,1125,0,Apartment,,,,,,Entire home/apt,$259.00 
6,1,Real Bed,1,3,5,strict,4,t,f,5,t,1125,82,Apartment,10,10,9,92,9,Entire home/apt,$119.00 
3,1,Real Bed,1,1,1,flexible,1,t,t,1,f,1125,35,Condominium,10,10,10,100,10,Entire home/apt,$145.00 
2,1,Real Bed,1,1,2,moderate,1,t,f,2,t,1125,78,Apartment,10,10,9,96,10,Entire home/apt,$109.00 
2,1,Real Bed,1,1,1,strict,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$249.00 
2,1,Real Bed,1,1,1,strict,1,t,t,1,t,14,28,House,10,10,10,99,10,Private room,$85.00 
8,2,Real Bed,3,4,7,strict,1,t,f,339,f,185,8,Apartment,10,10,9,94,10,Entire home/apt,$450.00 
5,1,Real Bed,2,3,1,moderate,4,t,f,1,f,14,7,House,10,10,9,97,9,Entire home/apt,$400.00 
6,2,Real Bed,2,2,1,moderate,6,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$450.00 
2,1,Futon,1,1,1,flexible,1,t,f,2,t,1125,7,Apartment,10,10,9,100,10,Shared room,$45.00 
3,1,Real Bed,1,1,1,strict,2,t,t,1,f,30,29,Villa,10,10,10,99,10,Entire home/apt,$108.00 
5,2,Real Bed,2,3,2,strict,4,t,t,2,f,10,4,House,10,9,10,100,9,Entire home/apt,"$1,695.00 "
6,3,Real Bed,3,3,1,flexible,1,t,f,1,f,1125,6,House,10,8,10,96,10,Entire home/apt,$319.00 
12,4,Real Bed,5,5,1,strict,1,t,f,1,t,10,1,House,10,10,10,100,10,Entire home/apt,"$1,500.00 "
6,1,Real Bed,2,3,1,strict,2,t,f,3,f,14,31,House,10,10,10,99,10,Entire home/apt,$225.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,1,House,10,10,10,100,,Private room,$150.00 
4,1,Real Bed,1,1,1,strict,1,t,f,1,f,90,23,Apartment,9,10,9,91,8,Private room,$80.00 
2,1,Real Bed,0,1,1,flexible,2,t,f,1,f,30,3,House,10,10,10,100,9,Entire home/apt,$124.00 
7,1.5,Real Bed,2,4,1,strict,7,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$400.00 
5,2,Real Bed,2,2,1,moderate,1,t,f,1,f,7,9,Condominium,10,10,10,96,10,Entire home/apt,$450.00 
5,1,Real Bed,3,2,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$750.00 
4,1,Real Bed,2,2,3,moderate,1,t,f,3,f,14,0,House,,,,,,Entire home/apt,$750.00 
4,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$650.00 
3,1,Real Bed,1,2,1,moderate,2,t,f,1,f,1125,41,House,10,10,10,99,10,Private room,$99.00 
4,1,Real Bed,1,2,1,strict,1,t,f,1,f,365,18,Apartment,10,10,10,91,9,Entire home/apt,$97.00 
6,1,Real Bed,2,2,1,strict,1,t,f,1,f,30,11,House,10,10,10,98,10,Entire home/apt,$262.00 
3,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,1,Apartment,10,10,10,100,10,Entire home/apt,$350.00 
8,4,Real Bed,5,6,1,strict,1,t,f,1,f,7,0,House,,,,,,Entire home/apt,"$1,500.00 "
6,1,Real Bed,2,2,2,moderate,2,t,f,2,f,90,2,Apartment,10,10,10,100,10,Entire home/apt,$350.00 
5,2,Real Bed,2,3,1,moderate,1,t,f,1,f,1125,7,Apartment,10,10,10,97,9,Entire home/apt,$149.00 
8,3,Real Bed,4,4,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,"$2,500.00 "
6,1,Real Bed,2,3,1,flexible,1,t,f,1,f,1125,5,House,10,10,9,100,10,Entire home/apt,$400.00 
5,1,Real Bed,1,1,1,moderate,1,t,f,1,f,1125,1,Apartment,10,10,10,100,8,Entire home/apt,$650.00 
3,1,Real Bed,1,2,1,flexible,2,t,,,f,1125,1,Apartment,10,10,10,100,10,Entire home/apt,$225.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Private room,$300.00 
4,1,Real Bed,2,2,1,strict,4,t,f,1,f,10,3,House,10,10,10,100,9,Entire home/apt,$190.00 
6,1,Real Bed,2,3,2,strict,4,t,t,2,f,1125,25,House,10,10,10,100,10,Entire home/apt,$168.00 
5,2,Real Bed,2,2,1,flexible,1,t,f,1,f,3,0,Apartment,,,,,,Entire home/apt,$700.00 
6,2,Real Bed,3,3,2,strict,1,t,f,301,f,1125,0,Apartment,,,,,,Entire home/apt,$759.00 
4,1,Real Bed,2,2,1,moderate,1,t,f,1,f,1125,2,Apartment,10,10,9,100,10,Entire home/apt,$450.00 
6,1,Real Bed,2,2,1,strict,2,t,f,1,f,10,0,Apartment,,,,,,Entire home/apt,$210.00 
6,1,Real Bed,2,3,4,strict,4,t,f,4,f,1125,21,House,10,10,10,96,9,Entire home/apt,$240.00 
2,1,Real Bed,1,1,1,moderate,1,t,f,1,f,1125,5,Apartment,10,10,9,88,9,Private room,$80.00 
6,2,Real Bed,2,3,7,strict,1,t,f,339,f,180,2,House,9,9,9,90,8,Entire home/apt,$229.00 
2,1,Real Bed,1,1,2,flexible,1,t,f,2,f,5,0,Apartment,,,,,,Private room,$110.00 
8,3,Real Bed,4,5,7,strict,1,t,f,339,f,365,10,House,10,10,10,89,9,Entire home/apt,$499.00 
4,1,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,5,House,10,10,10,100,10,Entire home/apt,$145.00 
8,3.5,Real Bed,4,5,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,"$2,000.00 "
3,1,Real Bed,1,1,1,flexible,2,t,f,1,f,1125,5,Apartment,10,10,10,96,10,Entire home/apt,$79.00 
8,3,Real Bed,4,4,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,"$2,500.00 "
2,1,Real Bed,0,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$200.00 
4,1,Real Bed,1,2,1,strict,1,t,f,1,f,1125,10,House,10,9,10,90,8,Entire home/apt,$160.00 
4,1,Real Bed,2,3,1,flexible,1,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,$307.00 
10,2.5,Real Bed,4,4,1,flexible,1,t,f,1,t,1125,0,House,,,,,,Entire home/apt,$950.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,1,House,10,10,10,97,8,Entire home/apt,$300.00 
8,2,Real Bed,3,3,4,strict,6,t,f,4,f,30,16,House,10,10,9,93,9,Entire home/apt,$299.00 
6,1,Real Bed,1,1,1,strict,1,t,f,1,t,1125,3,Cabin,10,10,9,70,7,Entire home/apt,$160.00 
3,1,Real Bed,1,1,2,strict,2,t,t,2,f,21,24,House,10,10,10,99,9,Entire home/apt,$198.00 
3,1,Real Bed,1,1,1,flexible,1,t,f,2,f,1125,32,House,10,10,10,95,9,Private room,$110.00 
4,1,Real Bed,1,1,2,strict,1,t,f,301,f,1125,2,Apartment,10,9,10,100,9,Entire home/apt,$121.00 
6,2,Real Bed,3,5,2,moderate,1,t,f,2,f,1125,0,Condominium,,,,,,Entire home/apt,$800.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,5,2,Condominium,10,10,10,100,9,Entire home/apt,$100.00 
12,3.5,Real Bed,4,6,1,moderate,1,t,f,1,f,1125,2,House,10,10,10,100,9,Entire home/apt,"$1,200.00 "
4,1,Real Bed,1,1,1,moderate,2,t,f,1,f,1125,5,Apartment,10,10,10,96,10,Entire home/apt,$175.00 
4,1,Real Bed,0,2,2,strict,3,t,t,2,t,1125,14,House,10,10,10,100,10,Entire home/apt,$99.00 
3,1,Real Bed,1,1,1,moderate,2,t,f,1,f,1125,8,Apartment,10,10,10,93,10,Entire home/apt,$100.00 
2,1,Pull-out Sofa,1,1,1,strict,1,t,f,1,f,30,0,Apartment,,,,,,Entire home/apt,$360.00 
4,1,Real Bed,1,2,1,strict,4,t,f,1,f,1125,1,Apartment,10,10,10,100,10,Entire home/apt,$575.00 
2,1,Real Bed,0,1,1,strict,1,t,f,1,f,1125,11,Apartment,10,10,10,100,10,Entire home/apt,$110.00 
6,2,Real Bed,2,4,1,flexible,1,t,f,1,f,7,0,Townhouse,,,,,,Entire home/apt,$280.00 
2,2.5,Real Bed,1,1,2,moderate,1,t,f,2,f,1125,1,House,10,10,10,100,10,Private room,$215.00 
8,3.5,Real Bed,4,5,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,"$1,900.00 "
4,2,Real Bed,2,2,1,strict,1,t,f,1,f,14,0,Apartment,,,,,,Entire home/apt,"$1,400.00 "
2,1,Real Bed,1,1,4,flexible,1,t,t,4,t,1125,9,House,10,10,9,96,9,Private room,$105.00 
8,3.5,Real Bed,4,5,1,moderate,1,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,"$1,600.00 "
2,1,Real Bed,1,2,4,flexible,1,t,t,4,t,1125,13,House,10,10,10,94,9,Private room,$105.00 
8,2,Real Bed,3,3,4,strict,6,t,f,4,f,1125,21,House,9,9,9,95,9,Entire home/apt,$299.00 
2,1,Real Bed,1,2,1,flexible,1,t,f,1,f,2,0,Apartment,,,,,,Shared room,$200.00 
4,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$200.00 
4,1,Real Bed,1,2,2,moderate,1,t,f,2,f,1125,23,Apartment,10,10,10,97,10,Entire home/apt,$130.00 
1,1,Real Bed,1,1,1,flexible,0,t,f,1,f,1125,15,Apartment,9,9,9,81,8,Private room,$39.00 
3,1,Real Bed,1,2,1,moderate,1,t,f,1,f,1125,4,Apartment,10,10,10,100,10,Entire home/apt,$99.00 
5,2,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$375.00 
6,1,Real Bed,1,2,2,moderate,2,t,f,2,f,1125,1,House,10,10,10,100,8,Private room,$90.00 
4,1,Real Bed,1,2,1,flexible,1,t,f,1,f,1125,1,House,10,10,8,100,10,Entire home/apt,$500.00 
2,1,Real Bed,1,1,1,moderate,1,t,f,2,f,180,0,House,,,,,,Private room,$80.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,2,Apartment,10,10,9,90,8,Entire home/apt,$300.00 
8,4.5,Real Bed,4,6,1,strict,1,t,f,1,f,60,1,House,10,10,10,100,10,Entire home/apt,"$2,150.00 "
4,2.5,Real Bed,2,3,1,flexible,1,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,$500.00 
4,1,Real Bed,1,2,1,moderate,2,t,t,1,f,1125,32,Apartment,10,10,10,98,10,Entire home/apt,$168.00 
2,1,Real Bed,1,1,1,moderate,2,t,t,1,f,365,13,Apartment,10,10,10,98,10,Entire home/apt,$120.00 
6,2,Real Bed,2,3,7,strict,1,t,f,339,f,180,9,House,10,10,9,97,9,Entire home/apt,$330.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,2,Apartment,10,10,10,90,6,Entire home/apt,$199.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$500.00 
2,1,Real Bed,1,1,1,moderate,1,t,f,1,f,10,0,Apartment,,,,,,Entire home/apt,$55.00 
2,1,Real Bed,2,1,1,moderate,1,t,f,1,f,1125,3,Apartment,10,10,9,100,10,Entire home/apt,$85.00 
4,1,Real Bed,2,2,3,flexible,1,t,f,11,f,1125,1,House,10,10,10,100,10,Entire home/apt,$125.00 
2,1,Real Bed,1,1,1,moderate,2,t,t,1,f,1125,18,Other,9,10,10,98,9,Entire home/apt,$195.00 
6,2,Real Bed,2,3,1,moderate,1,t,f,1,f,17,1,Condominium,10,10,10,100,8,Entire home/apt,$279.00 
6,3,Real Bed,3,3,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$900.00 
2,1,Real Bed,1,2,1,flexible,1,t,f,1,f,5,0,House,,,,,,Private room,$70.00 
2,1.5,Real Bed,1,1,1,flexible,0,t,f,2,f,1125,0,House,,,,,,Private room,$89.00 
2,1,Real Bed,1,1,1,flexible,1,t,t,1,t,1125,10,Apartment,10,10,10,98,10,Private room,$39.00 
1,1,Real Bed,1,1,2,flexible,1,t,f,2,t,1125,0,House,,,,,,Private room,$30.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Private room,$150.00 
2,1,Real Bed,1,1,1,strict,1,t,t,4,f,1125,14,House,10,10,9,96,10,Private room,$49.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Private room,$99.00 
2,1,Real Bed,1,1,1,strict,1,t,f,1,f,7,0,House,,,,,,Private room,$175.00 
4,1,Real Bed,2,2,1,flexible,1,t,f,1,f,30,0,Apartment,,,,,,Entire home/apt,$190.00 
4,1,Real Bed,1,2,1,moderate,4,t,f,1,f,1125,0,House,,,,,,Private room,$250.00 
4,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$75.00 
4,1,Real Bed,1,2,1,strict,1,t,f,1,f,4,0,Apartment,,,,,,Shared room,$350.00 
6,2,Real Bed,3,3,7,strict,1,t,f,339,f,165,0,House,,,,,,Entire home/apt,$350.00 
2,1.5,Real Bed,1,1,1,strict,1,t,f,1,f,14,13,House,9,9,9,92,9,Private room,$45.00 
9,2.5,Real Bed,3,3,1,moderate,1,t,f,1,f,7,0,House,,,,,,Entire home/apt,$750.00 
8,2.5,Real Bed,4,4,2,strict,1,t,f,301,f,1125,0,House,,,,,,Entire home/apt,$959.00 
2,1,Real Bed,1,2,1,flexible,2,t,f,1,f,1125,0,House,,,,,,Private room,$35.00 
4,2.5,Real Bed,1,3,1,strict,2,t,f,1,f,14,0,House,,,,,,Private room,$250.00 
2,1,Real Bed,1,1,1,moderate,0,t,f,1,f,10,0,House,,,,,,Private room,$49.00 
8,2,Real Bed,3,4,2,strict,1,t,f,2,f,4,0,House,,,,,,Entire home/apt,$650.00 
4,1,Real Bed,1,2,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Private room,$250.00 
8,2.5,Real Bed,3,3,1,moderate,6,t,f,1,f,90,36,House,10,10,9,94,9,Entire home/apt,$435.00 
6,2,Real Bed,3,3,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,"$1,200.00 "
5,1,Real Bed,2,2,1,moderate,4,t,f,1,f,4,0,Apartment,,,,,,Entire home/apt,$400.00 
2,1.5,Real Bed,1,1,2,moderate,1,t,f,3,f,14,0,House,,,,,,Private room,$650.00 
2,1,Real Bed,1,1,1,moderate,1,t,t,1,f,1125,25,House,10,10,9,95,10,Private room,$69.00 
14,2,Real Bed,3,5,1,flexible,0,t,t,3,f,1125,0,House,,,,,,Entire home/apt,$250.00 
2,1.5,Real Bed,1,1,2,moderate,1,t,f,3,f,14,0,House,,,,,,Private room,$450.00 
5,2,Real Bed,2,3,1,strict,1,t,f,1,f,3,0,Bungalow,,,,,,Entire home/apt,$325.00 
4,2,Real Bed,2,2,1,moderate,1,t,f,1,f,4,0,House,,,,,,Entire home/apt,$200.00 
6,2,Real Bed,3,2,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$250.00 
4,2,Real Bed,1,2,1,strict,1,t,f,1,f,6,0,House,,,,,,Entire home/apt,$210.00 
8,2,Real Bed,3,4,1,strict,1,t,f,1,f,1125,8,House,10,10,9,100,9,Entire home/apt,$199.00 
8,2.5,Real Bed,3,4,1,flexible,8,t,f,1,f,7,0,House,,,,,,Entire home/apt,$600.00 
7,2.5,Real Bed,3,5,1,flexible,5,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$545.00 
6,2,Real Bed,1,3,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Private room,$165.00 
4,2,Real Bed,1,2,1,moderate,4,t,f,1,t,30,2,House,10,10,10,100,10,Private room,$200.00 
3,1,Real Bed,1,2,1,strict,1,t,f,1,f,14,0,Cabin,,,,,,Entire home/apt,$175.00 
6,2,Real Bed,1,5,2,strict,2,t,f,2,f,365,22,House,10,10,10,93,9,Private room,$50.00 
3,1,Real Bed,1,1,1,strict,3,t,f,1,f,1125,11,Apartment,10,10,9,96,9,Entire home/apt,$89.00 
2,1,Airbed,1,1,1,flexible,1,t,f,1,f,1125,1,Apartment,,,,,,Private room,$40.00 
3,1.5,Real Bed,1,2,1,flexible,1,t,f,1,f,28,1,House,10,10,10,100,10,Private room,$100.00 
6,3,Real Bed,4,3,1,moderate,1,t,t,1,f,90,32,House,10,10,10,100,10,Entire home/apt,$149.00 
6,1,Real Bed,2,5,1,strict,0,t,t,3,t,1125,12,Camper/RV,10,10,10,97,10,Entire home/apt,$80.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Private room,$350.00 
8,2.5,Real Bed,4,4,1,flexible,4,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$399.00 
2,1,Airbed,1,1,1,moderate,1,t,f,1,f,14,2,Apartment,10,10,10,80,9,Private room,$35.00 
8,2,Real Bed,1,6,2,flexible,2,t,f,2,f,1125,12,House,10,10,10,98,10,Private room,$50.00 
4,1,Real Bed,1,3,1,strict,2,t,t,3,t,1125,28,House,10,10,9,92,9,Private room,$65.00 
2,1,Real Bed,1,2,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Private room,$100.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Private room,$125.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,1,House,10,10,10,100,10,Private room,$50.00 
7,3.5,Real Bed,3,4,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$289.00 
3,1,Real Bed,1,2,1,flexible,1,t,f,1,t,1125,3,House,10,10,9,93,10,Private room,$70.00 
2,1,Real Bed,1,1,1,moderate,1,t,f,1,f,90,7,House,10,10,9,97,9,Private room,$55.00 
6,2,Real Bed,3,2,1,flexible,4,t,f,2,f,30,0,House,,,,,,Entire home/apt,$500.00 
7,2,Real Bed,3,4,1,strict,1,t,f,1,t,1125,6,House,10,10,10,97,10,Entire home/apt,$250.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Private room,$150.00 
2,1.5,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Shared room,$100.00 
4,1,Real Bed,2,4,1,flexible,1,t,f,1,t,30,0,Apartment,,,,,,Entire home/apt,$150.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Private room,$75.00 
4,2.5,Real Bed,1,3,1,strict,2,t,f,1,f,14,0,House,,,,,,Private room,$250.00 
3,1,Real Bed,1,2,1,flexible,1,t,f,1,f,730,0,House,,,,,,Private room,$125.00 
2,1,Real Bed,1,1,2,moderate,1,t,f,2,f,10,6,House,10,10,10,100,10,Private room,$56.00 
6,2,Real Bed,3,3,1,flexible,1,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,$225.00 
6,2,Real Bed,2,2,2,strict,1,t,f,2,f,11,0,House,,,,,,Entire home/apt,$250.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,365,2,House,10,10,10,100,10,Private room,$50.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$300.00 
8,2,Real Bed,3,4,1,flexible,6,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,$170.00 
4,2,Real Bed,3,2,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$750.00 
4,1,Real Bed,1,1,1,strict,4,t,f,1,f,1125,1,Apartment,10,10,10,80,8,Entire home/apt,$325.00 
10,2.5,Real Bed,4,4,1,strict,8,t,f,1,f,1125,8,House,10,10,10,98,9,Entire home/apt,$550.00 
1,1,Real Bed,1,1,1,flexible,1,t,f,1,f,11,4,House,10,10,10,95,10,Private room,$28.00 
2,1,Real Bed,1,1,2,flexible,1,t,f,2,t,1125,0,House,,,,,,Private room,$400.00 
5,1,Real Bed,1,1,2,moderate,2,t,f,2,f,1125,0,House,,,,,,Private room,$125.00 
2,1,Real Bed,1,1,2,strict,2,t,f,2,f,7,6,House,10,10,9,96,9,Private room,$100.00 
4,1,Real Bed,1,1,6,strict,3,t,f,6,f,1125,4,Camper/RV,10,10,10,95,10,Private room,$65.00 
2,1,Real Bed,1,1,2,flexible,1,t,f,2,f,1125,0,Bungalow,,,,,,Private room,$120.00 
2,1,Real Bed,1,1,9,strict,0,t,f,11,t,365,68,House,9,9,9,87,8,Private room,$79.00 
2,1,Real Bed,1,1,9,strict,1,t,f,11,t,1125,40,House,9,9,8,87,9,Private room,$69.00 
2,1,Real Bed,1,1,3,flexible,1,t,f,3,f,1125,1,House,10,10,10,100,10,Private room,$85.00 
2,1,Real Bed,1,1,1,moderate,1,t,f,1,f,1125,5,House,10,10,10,100,10,Private room,$165.00 
4,1,Real Bed,1,2,2,moderate,2,t,f,2,f,1125,0,House,,,,,,Private room,$100.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Private room,$150.00 
2,1,Real Bed,1,1,2,flexible,2,t,f,2,f,1125,21,House,9,9,9,92,9,Private room,$40.00 
2,1,Real Bed,1,1,1,moderate,1,t,f,1,f,1125,40,House,10,10,9,95,9,Private room,$65.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Private room,$100.00 
2,1,Real Bed,1,1,3,strict,2,t,f,5,f,10,25,House,10,10,9,94,9,Private room,$75.00 
2,1,Real Bed,1,1,2,moderate,1,t,f,2,f,1125,37,House,9,9,9,90,9,Private room,$79.00 
3,1,Real Bed,1,1,1,flexible,2,t,f,1,f,10,11,House,9,8,9,91,9,Private room,$53.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,20,House,9,10,8,86,9,Private room,$60.00 
3,1.5,Real Bed,1,1,1,moderate,2,t,t,1,f,1125,20,House,10,10,10,99,10,Private room,$82.00 
2,1,Real Bed,1,1,2,moderate,2,t,f,3,f,1125,5,House,10,10,10,96,10,Private room,$85.00 
6,2,Real Bed,3,3,1,strict,1,t,f,1,f,14,2,House,10,10,10,100,10,Entire home/apt,$449.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,2,House,6,7,9,60,5,Private room,$75.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,5,0,House,,,,,,Private room,$80.00 
2,1,Real Bed,1,1,9,strict,1,t,f,11,t,365,90,House,9,9,9,85,9,Private room,$79.00 
2,1,Real Bed,1,2,2,strict,1,t,f,2,f,90,21,House,10,10,9,94,10,Private room,$95.00 
2,1,Real Bed,1,1,8,strict,2,t,f,8,f,1125,9,House,10,10,9,98,10,Private room,$89.00 
4,1,Real Bed,1,3,1,flexible,1,t,f,1,f,1125,2,House,10,10,10,100,10,Private room,$100.00 
8,2.5,Real Bed,3,4,1,strict,8,t,f,2,f,1125,28,House,10,10,9,97,10,Entire home/apt,$209.00 
6,2.5,Real Bed,3,3,11,strict,1,t,f,14,f,1125,1,House,10,10,6,100,10,Entire home/apt,$413.00 
2,1,Real Bed,0,1,8,strict,1,t,f,9,f,1125,31,House,10,10,10,99,10,Entire home/apt,$75.00 
4,1,Real Bed,1,2,1,strict,2,t,f,1,f,14,13,House,10,10,9,93,9,Private room,$115.00 
4,1.5,Real Bed,1,4,1,strict,2,t,f,1,f,60,101,Loft,10,10,9,96,9,Entire home/apt,$150.00 
3,1,Real Bed,1,2,1,flexible,2,t,f,1,f,40,3,House,10,10,9,100,10,Private room,$49.00 
6,1.5,Real Bed,1,3,2,moderate,2,t,f,2,f,1125,21,House,10,10,10,99,10,Private room,$100.00 
4,1,Real Bed,1,1,2,strict,2,t,f,2,f,1125,118,House,10,10,9,94,9,Entire home/apt,$80.00 
4,2,Real Bed,2,2,1,strict,1,t,t,1,f,1125,16,House,10,10,9,98,10,Entire home/apt,$175.00 
2,1,Real Bed,0,1,1,moderate,1,t,t,1,f,1125,53,House,10,10,10,99,10,Entire home/apt,$99.00 
6,2,Real Bed,3,4,1,flexible,1,t,f,2,f,1125,17,House,10,10,9,98,10,Entire home/apt,$175.00 
2,1,Real Bed,0,1,1,moderate,1,t,f,1,f,1125,20,House,10,10,9,96,10,Entire home/apt,$85.00 
4,1,Real Bed,1,2,4,strict,2,t,t,4,f,365,8,House,10,10,9,100,9,Entire home/apt,$129.00 
2,2,Real Bed,1,1,3,moderate,1,t,f,3,f,1125,27,House,9,9,9,92,9,Private room,$56.00 
2,1,Real Bed,1,1,1,strict,2,t,t,1,f,90,30,House,10,10,10,96,9,Entire home/apt,$89.00 
4,1,Real Bed,1,2,2,moderate,2,t,t,3,f,1125,28,House,10,10,9,100,10,Private room,$245.00 
2,1.5,Real Bed,1,1,14,moderate,2,t,f,21,t,1125,57,House,10,10,9,96,9,Private room,$55.00 
2,1,Couch,1,1,1,strict,1,t,f,1,f,14,2,Loft,10,10,10,100,10,Shared room,$150.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Private room,$115.00 
2,1,Real Bed,1,1,2,strict,2,t,f,2,f,1125,6,House,9,10,9,93,9,Private room,$85.00 
6,1,Real Bed,2,5,2,flexible,1,t,f,2,t,14,42,House,10,10,9,93,9,Entire home/apt,$100.00 
5,,Real Bed,2,3,4,strict,2,t,f,4,f,90,220,Apartment,10,10,9,92,9,Entire home/apt,$120.00 
2,1,Real Bed,1,1,2,strict,1,t,f,2,f,1125,9,House,10,10,9,96,9,Private room,$80.00 
12,1,Real Bed,3,8,1,strict,3,t,t,1,t,1125,16,House,10,10,9,95,9,Entire home/apt,$200.00 
16,8,Real Bed,1,16,1,flexible,1,t,f,1,f,1125,0,Camper/RV,,,,,,Shared room,$200.00 
2,1,Real Bed,1,1,1,moderate,1,t,f,1,f,14,4,House,10,10,7,93,9,Private room,$75.00 
2,1,Real Bed,1,1,1,flexible,2,t,f,1,t,5,122,House,10,10,9,94,9,Entire home/apt,$107.00 
2,1,Pull-out Sofa,1,1,1,moderate,2,t,f,1,f,8,19,House,10,10,9,98,10,Private room,$55.00 
4,1,Airbed,1,1,2,flexible,1,t,f,2,f,1125,1,Tent,10,10,10,100,10,Private room,$30.00 
2,1,Real Bed,1,1,3,strict,2,t,f,3,f,90,81,House,10,10,9,92,9,Entire home/apt,$79.00 
2,1,Real Bed,0,1,1,strict,2,t,f,1,f,1125,121,Apartment,10,10,9,94,9,Entire home/apt,$83.00 
2,1,Real Bed,1,1,1,moderate,2,t,t,1,f,8,22,House,10,10,10,99,10,Private room,$165.00 
4,1,Real Bed,1,3,1,moderate,0,t,f,1,f,90,49,House,10,10,9,95,9,Entire home/apt,$109.00 
6,1.5,Real Bed,1,2,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Private room,$600.00 
8,2,Real Bed,1,1,1,flexible,3,t,f,1,f,14,0,House,,,,,,Private room,$250.00 
